row_kind	family_id	synthetic_start_vm_ip	missing_successor_vm_ip	source_entry	run_dir	event_line	event_kind	event_count	event_site	event_target_entry	event_target	seed_quality	live_status	live_terminal_reason	live_pred_entry	live_pred_target	live_pred_delta	live_table_status	live_table_site	live_table_operand	live_table_size	live_table_offset	live_table_entry	live_table_value_entry	live_table_diagnosis	live_target_expr	live_slot_expr	live_ip_expr	live_steps	live_unknown_ops	live_branch_unknown	live_path_hash	live_path	family_transfer_path_hash	branch_resolution	family_table_diagnosis	family_table_offset	family_table_region	family_table_alignment	family_runtime_qword_class	next_event_kind	next_event_site	next_event_vm_ip	next_event_target_entry	next_event_target	next_relation	observed_first_hop_vm_ip	observed_chain_bridge_class	terminal_dest_vm_ip	following_residual_start	interpretation
live_event	ufam_05	0x12906f	0x129079	278	dumps/vmtail-state-residual-targets	4062	tail	14	0x9c08c	278	0xb2342	full_gpr_snapshot	unknown_target	table_read			+0x5	table_read	0xb2632	r10, qword ptr [rbx]	8	0xea3c			misaligned_or_non_qword_table_read	T[(mask32((mask32(u16_2 - (mask32(state0 | flags0)))) + 0x68baea26)) & 0xffff]	(mask32((mask32(u16_2 - (mask32(state0 | flags0)))) + 0x68baea26)) & 0xffff	0x5	176	18	0	a604fbe70c42f7fd	0xb2479:jne:1;0xb2486:jne:1;0xb2494:jne:1;0xb24a4:jne:0;0xb2508:je:0	bdce1bd00d4b09a0	branch_unknown_unchanged_zero	misaligned_or_non_qword_table_read	0xea3c	after_dispatch_table	4	non_pointer_bytes	tail	0x859f9	0x17452a	123	0x91a59	next_event_is_observed_first_hop	0x17452a	sequence_chain_to_recovered_context_reentry	0x2c0468	0x17452e	live_table_rejected_or_symbolic
live_event	ufam_00	0x17452e	0x174534	299	dumps/vmtail-live-residual-targets	4088	tail	40	0x91e7f	299	0xb6bba	full_gpr_snapshot	unknown_target	table_read			+0x4	table_read	0xb7066	r12, qword ptr [r14]	8	0x8144			misaligned_or_non_qword_table_read	T[(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + (mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)))))) | (mask32((mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)) & 0x1011ba33)))))) & 0xffff]	(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + (mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)))))) | (mask32((mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)) & 0x1011ba33)))))) & 0xffff	0x4	280	26	0	745a7b95e00833b1	0xb6c57:je:0;0xb6c87:je:0;0xb6d00:je:0;0xb6f5c:je:0	b75ed1b046c72a97	branch_unknown_removed	misaligned_or_non_qword_table_read	0x8144	after_dispatch_table	4	non_pointer_bytes						no_following_event_in_run	0x122e38	sequence_chain_to_recovered_context_reentry	0x2c0468	0x122e3c	live_branches_resolved_table_rejected
live_event	ufam_00	0x17452e	0x174534	299	dumps/vmtail-state-residual-targets	4064	tail	16	0x91e7f	299	0xb6bba	full_gpr_snapshot	unknown_target	table_read			+0x4	table_read	0xb7066	r12, qword ptr [r14]	8	0x8144			misaligned_or_non_qword_table_read	T[(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + (mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)))))) | (mask32((mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)) & 0x1011ba33)))))) & 0xffff]	(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + (mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)))))) | (mask32((mask32((mask32(flags0 & 0x742354d)) + 0x2ff05a2b)) & 0x1011ba33)))))) & 0xffff	0x4	280	26	0	745a7b95e00833b1	0xb6c57:je:0;0xb6c87:je:0;0xb6d00:je:0;0xb6f5c:je:0	b75ed1b046c72a97	branch_unknown_removed	misaligned_or_non_qword_table_read	0x8144	after_dispatch_table	4	non_pointer_bytes	tail	0x90893	0x122e38	174	0x9bd8f	next_event_is_observed_first_hop	0x122e38	sequence_chain_to_recovered_context_reentry	0x2c0468	0x122e3c	live_branches_resolved_sequence_only
live_event	ufam_01	0x17a420	0x17a426	175	dumps/vmtail-live-residual-targets	4069	tail	30	0x99b3a	175	0x9c08f	full_gpr_snapshot	unknown_target	table_read			+0x4	table_read	0x9c3d3	r13, qword ptr [r9]	8	0xc62			misaligned_or_non_qword_table_read	T[(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | (mask32(flags0 - 0x14b22a15)))))) ^ 0x37839d72)) & 0xffff]	(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | (mask32(flags0 - 0x14b22a15)))))) ^ 0x37839d72)) & 0xffff	0x4	192	24	0	b375be1a950bc98f	0x9c1c7:jne:1;0x9c215:je:0;0x9c25d:je:0	bbe0d482f93ad097	branch_unknown_unchanged_zero	misaligned_or_non_qword_table_read	0xc62	after_dispatch_table	2	non_pointer_bytes	tail	0xa4a5e	0x231b70	174	0x9bd8f	next_event_is_observed_first_hop	0x231b70	sequence_chain_to_recovered_context_reentry	0x2c0468	0x231b74	live_table_rejected_or_symbolic
live_event	ufam_01	0x17a420	0x17a426	175	dumps/vmtail-state-residual-targets	4045	tail	6	0x99b3a	175	0x9c08f	full_gpr_snapshot	unknown_target	table_read			+0x4	table_read	0x9c3d3	r13, qword ptr [r9]	8	0xc62			misaligned_or_non_qword_table_read	T[(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | (mask32(flags0 - 0x14b22a15)))))) ^ 0x37839d72)) & 0xffff]	(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | (mask32(flags0 - 0x14b22a15)))))) ^ 0x37839d72)) & 0xffff	0x4	192	24	0	b375be1a950bc98f	0x9c1c7:jne:1;0x9c215:je:0;0x9c25d:je:0	bbe0d482f93ad097	branch_unknown_unchanged_zero	misaligned_or_non_qword_table_read	0xc62	after_dispatch_table	2	non_pointer_bytes	tail	0xa4a5e	0x231b70	174	0x9bd8f	next_event_is_observed_first_hop	0x231b70	sequence_chain_to_recovered_context_reentry	0x2c0468	0x231b74	live_table_rejected_or_symbolic
live_event	ufam_01	0x1a6041	0x1a6047	175	dumps/vmtail-live-residual-targets	4084	tail	36	0x9c08c	175	0x9c08f	full_gpr_snapshot	unknown_target	table_read			+0x4	table_read	0x9c3d3	r13, qword ptr [r9]	8	0xe281			misaligned_or_non_qword_table_read	T[(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | flags0)))) ^ 0x37839d72)) & 0xffff]	(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | flags0)))) ^ 0x37839d72)) & 0xffff	0x4	187	24	0	bbe0d482f93ad097	0x9c1c7:jne:1;0x9c215:je:1;0x9c25d:je:0	bbe0d482f93ad097	branch_unknown_unchanged_zero	misaligned_or_non_qword_table_read	0xe281	after_dispatch_table	1	non_pointer_bytes	tail	0x7c308	0x12906b	174	0x9bd8f	next_event_is_observed_first_hop	0x12906b	sequence_chain_to_recovered_context_reentry	0x2c0468	0x12906f	live_table_rejected_or_symbolic
live_event	ufam_01	0x1a6041	0x1a6047	175	dumps/vmtail-state-residual-targets	4060	tail	12	0x9c08c	175	0x9c08f	full_gpr_snapshot	unknown_target	table_read			+0x4	table_read	0x9c3d3	r13, qword ptr [r9]	8	0xe281			misaligned_or_non_qword_table_read	T[(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | flags0)))) ^ 0x37839d72)) & 0xffff]	(mask32((mask32(u16_2 - (mask32((mask32((mask32(state0 & flags0)) & 0x2c46ace3)) | flags0)))) ^ 0x37839d72)) & 0xffff	0x4	187	24	0	bbe0d482f93ad097	0x9c1c7:jne:1;0x9c215:je:1;0x9c25d:je:0	bbe0d482f93ad097	branch_unknown_unchanged_zero	misaligned_or_non_qword_table_read	0xe281	after_dispatch_table	1	non_pointer_bytes	tail	0x7c308	0x12906b	174	0x9bd8f	next_event_is_observed_first_hop	0x12906b	sequence_chain_to_recovered_context_reentry	0x2c0468	0x12906f	live_table_rejected_or_symbolic
live_event	ufam_06	0x1ed483	0x1ed489	195	dumps/vmtail-live-residual-targets	4080	tail	34	0x99b3a	195	0x9fb50	full_gpr_snapshot	unknown_target	table_read			+0x4	table_read	0xa0048	r10, qword ptr [rdi]	8	0x40be			misaligned_or_non_qword_table_read	T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) ...#685fda93c162463f	(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) + ...#10349b78810d72cb	0x4	274	9	0	44a20faf942e72a8	0x9fd8f:je:1;0x9fdf5:je:1	9917c35930d48ca1	branch_unknown_unchanged_zero	misaligned_or_non_qword_table_read	0x40be	after_dispatch_table	6	low32_text_offset	tail	0xbf126	0x1a603d	174	0x9bd8f	next_event_is_observed_first_hop	0x1a603d	sequence_chain_to_recovered_context_reentry	0x2c0468	0x1a6041	live_table_rejected_or_symbolic
live_event	ufam_06	0x1ed483	0x1ed489	195	dumps/vmtail-state-residual-targets	4056	tail	10	0x99b3a	195	0x9fb50	full_gpr_snapshot	unknown_target	table_read			+0x4	table_read	0xa0048	r10, qword ptr [rdi]	8	0x40be			misaligned_or_non_qword_table_read	T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) ...#685fda93c162463f	(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) + ...#10349b78810d72cb	0x4	274	9	0	44a20faf942e72a8	0x9fd8f:je:1;0x9fdf5:je:1	9917c35930d48ca1	branch_unknown_unchanged_zero	misaligned_or_non_qword_table_read	0x40be	after_dispatch_table	6	low32_text_offset	tail	0xbf126	0x1a603d	174	0x9bd8f	next_event_is_observed_first_hop	0x1a603d	sequence_chain_to_recovered_context_reentry	0x2c0468	0x1a6041	live_table_rejected_or_symbolic
live_event	ufam_07	0x2304b8	0x2304be	195	dumps/vmtail-fakenet-w16	90168	tail	89488	0x9d961	195	0x9fb50	frame_only_snapshot	unknown_target	table_oob			+0x4	table_oob	0xa0048	r10, qword ptr [rdi]	8	0x71e0	3644		table_index_out_of_range	T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) ...#685fda93c162463f	(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) + ...#10349b78810d72cb	0x4	275	47	0	9917c35930d48ca1	0x9fd8f:je:0;0x9fdf5:je:1	9917c35930d48ca1	branch_unknown_unchanged_zero	table_index_out_of_range	0x71e0	after_dispatch_table	0	non_pointer_bytes	tail	0x9b0c5	0xd1010	165	0x9a24c	next_event_differs_from_family_chain	0xd1441	sequence_chain_to_focused_direct_bridge	0x334a3d	0xd1445	live_table_rejected_or_symbolic
live_event	ufam_07	0x2304b8	0x2304be	195	dumps/vmtail-live-residual-targets	687	tail	6	0x9d961	195	0x9fb50	full_gpr_snapshot	unknown_target	table_oob			+0x4	table_oob	0xa0048	r10, qword ptr [rdi]	8	0x71e0	3644		table_index_out_of_range	T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) ...#685fda93c162463f	(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) + ...#10349b78810d72cb	0x4	275	9	0	9917c35930d48ca1	0x9fd8f:je:0;0x9fdf5:je:1	9917c35930d48ca1	branch_unknown_unchanged_zero	table_index_out_of_range	0x71e0	after_dispatch_table	0	non_pointer_bytes	tail	0x90893	0xd1441	158	0x99029	next_event_is_observed_first_hop	0xd1441	sequence_chain_to_focused_direct_bridge	0x334a3d	0xd1445	live_table_rejected_or_symbolic
live_event	ufam_08	0x231b74	0x231b7a	195	dumps/vmtail-live-residual-targets	4077	tail	32	0x9c08c	195	0x9fb50	full_gpr_snapshot	unknown_target	table_oob			+0x4	table_oob	0xa0048	r10, qword ptr [rdi]	8	0x69c0	3384		table_index_out_of_range	T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) ...#685fda93c162463f	(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) + ...#10349b78810d72cb	0x4	274	9	0	44a20faf942e72a8	0x9fd8f:je:1;0x9fdf5:je:1	44a20faf942e72a8	branch_unknown_unchanged_zero	table_index_out_of_range	0x69c0	after_dispatch_table	0	non_pointer_bytes	tail	0x90893	0x1ed47f	161	0x9975a	next_event_is_observed_first_hop	0x1ed47f	sequence_chain_to_recovered_context_reentry	0x2c0468	0x1ed483	live_table_rejected_or_symbolic
live_event	ufam_08	0x231b74	0x231b7a	195	dumps/vmtail-state-residual-targets	4053	tail	8	0x9c08c	195	0x9fb50	full_gpr_snapshot	unknown_target	table_oob			+0x4	table_oob	0xa0048	r10, qword ptr [rdi]	8	0x69c0	3384		table_index_out_of_range	T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) ...#685fda93c162463f	(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) + ...#10349b78810d72cb	0x4	274	9	0	44a20faf942e72a8	0x9fd8f:je:1;0x9fdf5:je:1	44a20faf942e72a8	branch_unknown_unchanged_zero	table_index_out_of_range	0x69c0	after_dispatch_table	0	non_pointer_bytes	tail	0x90893	0x1ed47f	161	0x9975a	next_event_is_observed_first_hop	0x1ed47f	sequence_chain_to_recovered_context_reentry	0x2c0468	0x1ed483	live_table_rejected_or_symbolic
live_event	ufam_09	0x333bc9	0x333bcf	195	dumps/vmtail-fakenet-w16	154308	tail	153616	0x9c08c	195	0x9fb50	frame_only_snapshot	unknown_target	table_read			+0x4	table_read	0xa0048	r10, qword ptr [rdi]	8	0x48e2			misaligned_or_non_qword_table_read	T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) ...#685fda93c162463f	(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) + ...#10349b78810d72cb	0x4	275	47	0	9917c35930d48ca1	0x9fd8f:je:0;0x9fdf5:je:1	44a20faf942e72a8	branch_unknown_unchanged_zero	misaligned_or_non_qword_table_read	0x48e2	after_dispatch_table	2	non_pointer_bytes	tail	0x9b0c5	0x31e24d	165	0x9a24c	next_event_differs_from_family_chain	0x33a6c8	sequence_chain_to_focused_direct_bridge	0x33b647	0x33a6cc	live_table_rejected_or_symbolic
live_event	ufam_09	0x333bc9	0x333bcf	195	dumps/vmtail-live-residual-targets	711	tail	18	0x9c08c	195	0x9fb50	full_gpr_snapshot	unknown_target	table_read			+0x4	table_read	0xa0048	r10, qword ptr [rdi]	8	0x48e2			misaligned_or_non_qword_table_read	T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) ...#685fda93c162463f	(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) + ...#10349b78810d72cb	0x4	275	9	0	9917c35930d48ca1	0x9fd8f:je:0;0x9fdf5:je:1	44a20faf942e72a8	branch_unknown_unchanged_zero	misaligned_or_non_qword_table_read	0x48e2	after_dispatch_table	2	non_pointer_bytes	tail	0x9dcab	0x33a6c8	176	0x9c10b	next_event_is_observed_first_hop	0x33a6c8	sequence_chain_to_focused_direct_bridge	0x33b647	0x33a6cc	live_table_rejected_or_symbolic
live_event	ufam_10	0x33710f	0x337115	299	dumps/vmtail-fakenet-w16	147517	tail	146826	0x9c3f4	299	0xb6bba	frame_only_snapshot	unknown_target	table_oob			+0x4	table_oob	0xb7066	r12, qword ptr [r14]	8	0x8548	4265		table_index_out_of_range	T[(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + flags0)))) | (mask32(flags0 & 0x1011ba33)))))) & 0xffff]	(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + flags0)))) | (mask32(flags0 & 0x1011ba33)))))) & 0xffff	0x4	274	67	1	b75ed1b046c72a97	0xb6c57:je:?;0xb6c87:je:0;0xb6d00:je:1;0xb6f5c:je:0	b75ed1b046c72a97	branch_unknown_still_same	table_index_out_of_range	0x8548	after_dispatch_table	0	non_pointer_bytes	tail	0xb86f5	0x31e060	165	0x9a24c	next_event_differs_from_family_chain	0x333bc5	sequence_chain_to_focused_direct_bridge	0x33b647	0x333bc9	live_table_rejected_or_symbolic
live_event	ufam_10	0x33710f	0x337115	299	dumps/vmtail-live-residual-targets	708	tail	16	0x9c3f4	299	0xb6bba	full_gpr_snapshot	unknown_target	table_oob			+0x4	table_oob	0xb7066	r12, qword ptr [r14]	8	0x8548	4265		table_index_out_of_range	T[(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + flags0)))) | (mask32(flags0 & 0x1011ba33)))))) & 0xffff]	(mask32(u16_2 - (mask32((mask32((mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)) - (mask32((mask32(u16_0 + (mask32((mask32(state0 & 0x2b7e7713)) & 0x515f6307)))) + flags0)))) | (mask32(flags0 & 0x1011ba33)))))) & 0xffff	0x4	274	26	0	833b04476f7a3399	0xb6c57:je:0;0xb6c87:je:0;0xb6d00:je:1;0xb6f5c:je:0	b75ed1b046c72a97	branch_unknown_removed	table_index_out_of_range	0x8548	after_dispatch_table	0	non_pointer_bytes	tail	0xbf886	0x333bc5	174	0x9bd8f	next_event_is_observed_first_hop	0x333bc5	sequence_chain_to_focused_direct_bridge	0x33b647	0x333bc9	live_branches_resolved_sequence_only
live_event	ufam_11	0x33d2d9	0x33d2df	195	dumps/vmtail-fakenet-w16	164850	tail	164150	0x9c3f4	195	0x9fb50	frame_only_snapshot	unknown_target	table_read			+0x4	table_read	0xa0048	r10, qword ptr [rdi]	8	0x31e2			misaligned_or_non_qword_table_read	T[(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) ...#685fda93c162463f	(mask32((mask32(u16_2 + (mask32((mask32((mask32((mask32((mask32((mask32((mask32(state0 | 0x52e5924a)) + (mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)))) + 0x37b5a024)) + 0x2e12e35a)) ^ 0x44fb7fdb)) + (mask32((mask32((mask32((mask32(flags0 | 0x4083ed99)) & (mask32((mask32(state0 | 0x52e5924a)) ^ 0x20047816)))) & 0x7ca762c5)) + ...#10349b78810d72cb	0x4	274	47	0	44a20faf942e72a8	0x9fd8f:je:1;0x9fdf5:je:1	9917c35930d48ca1	branch_unknown_unchanged_zero	misaligned_or_non_qword_table_read	0x31e2	after_dispatch_table	2	non_pointer_bytes	tail	0x9b0c5	0x31e627	165	0x9a24c	next_event_differs_from_family_chain	0x31f2ad	sequence_chain_to_focused_direct_bridge	0x33f278	0x31f2b1	live_table_rejected_or_symbolic
